target_id,PGMTL9_rmse,pb0_rmse,diff,SDF,textname,notes
nhdhr_69886444,1.943227156,1.823370159,0.1198569969,1.33615585,Sparkling Lake,
nhdhr_114543923,1.941908969,5.600420547,-3.658511577,1.911381785,Deer Yard Lake,
nhdhr_120019052,1.938719357,2.347910609,-0.4091912522,2.337293602,Moose Lake,
nhdhr_120019706,1.936733294,3.268230506,-1.331497212,1.969142725,Long Lake,
nhdhr_120020635,1.935995054,5.574184499,-3.638189444,2.615887147,Devil Track Lake,
nhdhr_151873916,1.934826221,2.86439385,-0.9295676292,3.811034358,Vineyard Lake,
nhdhr_118603427,1.93220302,3.869291482,-1.937088462,2.22117552,Geneva Lake,
nhdhr_77358146,1.93216795,2.151442421,-0.2192744713,1.859582869,Pike Lake,
nhdhr_58121655,1.931550769,3.354994693,-1.423443923,1.259849157,Fawn Lake,
nhdhr_143249211,1.93154516,2.396693723,-0.4651485631,2.395558481,Lac La Belle,
nhdhr_59752515,1.930602253,1.775601425,0.155000828,1.148486003,Lake Pepin,
nhdhr_59751073,1.927983319,2.877368275,-0.9493849557,1.283374145,Green Prairie Fish Lake,
nhdhr_120018948,1.926553362,2.350885383,-0.4243320212,1.457826491,Kabekona Lake,
nhdhr_80002783,1.926466704,2.231800228,-0.3053335247,1.757477709,Snaptail Lake,
nhdhr_58123265,1.925480887,3.334280584,-1.408799697,1.416778304,Coal Lake,
nhdhr_45725992,1.923391453,3.865509542,-1.942118089,1.635017064,Locke Lake,
nhdhr_72863203,1.921715768,2.036037647,-0.1143218791,1.349784841,Williams Lake,
nhdhr_120020085,1.919015055,2.184183511,-0.2651684561,1.342028397,Crystal Lake,
nhdhr_120018073,1.917346498,4.2828001,-2.365453602,1.615810556,Bass Lake,
nhdhr_81004161,1.916580668,4.006027035,-2.089446367,3.197719598,Dumbbell Lake,
nhdhr_143249786,1.91032272,2.728838566,-0.8185158461,1.38728676,Lake Ripley,
nhdhr_90770567,1.909509721,1.153307865,0.7562018563,2.004298676,Eagle Lake,
nhdhr_114544657,1.908777602,2.611303404,-0.7025258016,2.247308639,Wilson Lake,
nhdhr_45729818,1.908342679,2.004955103,-0.09661242417,1.28463408,Eagle Lake,
nhdhr_106374666,1.907375792,2.420349045,-0.5129732532,1.727837627,Hobson Lake,
nhdhr_45380550,1.907019777,2.322633297,-0.4156135206,1.692658856,Fairy Lake,
nhdhr_80995299,1.904959358,3.892468657,-1.987509299,1.479445958,Round Lake,
nhdhr_120019830,1.904125644,2.320443639,-0.416317995,1.481513398,Lower Spunk Lake,
nhdhr_120019618,1.903437674,4.089232418,-2.185794744,1.682542716,Lake Winona,
nhdhr_58123225,1.901743482,2.026966658,-0.1252231756,2.274954312,Vermont Lake,
nhdhr_120018106,1.898836447,4.683259221,-2.784422774,1.379136358,Lake Nokomis,
nhdhr_91596977,1.89660427,3.622169218,-1.725564947,1.266913643,Maria Lake,
nhdhr_120019962,1.895936155,1.407955883,0.487980272,1.21429591,Dam Lake,
nhdhr_120020246,1.895025383,4.023326062,-2.128300679,2.663569829,Cleary Lake,
nhdhr_47711477,1.894825486,2.401100102,-0.5062746166,1.8033416,Little Bass Lake,
nhdhr_47486881,1.893796056,3.345629659,-1.451833603,1.338818732,Middle McKenzie Lake,
nhdhr_120019843,1.893661724,4.284286181,-2.390624457,1.783404471,Sugar Lake,
nhdhr_69545185,1.893567351,2.295859958,-0.4022926071,1.018378048,Round Lake,
nhdhr_91689905,1.892765711,4.746498333,-2.853732622,1.462015031,Twin Lakes,
nhdhr_59747077,1.892591224,2.218286598,-0.3256953738,1.419999605,Blackhoof Lake,
nhdhr_45363095,1.892479274,3.012661266,-1.120181991,1.146752398,Camp Lake,
nhdhr_91692211,1.891088897,5.132428151,-3.241339255,1.641670953,Wilmes Lake,
nhdhr_120020096,1.890270294,3.774647788,-1.884377494,3.936167126,Lake Redwood,
nhdhr_80001793,1.89001114,3.279495195,-1.389484055,1.357568305,O' Learty Lake,
nhdhr_120020396,1.889507593,6.408956983,-4.51944939,2.040898062,,
nhdhr_151948129,1.88910127,1.834291452,0.05480981778,1.264668723,Slim Lake,
nhdhr_59746923,1.887773802,2.80889077,-0.9211169673,1.979153313,Serpent Lake,
nhdhr_91680301,1.887415151,2.301726931,-0.4143117804,2.396021359,Bone Lake,
nhdhr_69886284,1.886678227,4.094375237,-2.20769701,2.389326793,Big Muskellunge Lake,
nhdhr_72863677,1.886606879,3.896259197,-2.009652317,1.974420099,Black Water Lake,
nhdhr_120018125,1.885859188,3.904577817,-2.018718629,1.276696948,Rogers Lake,
nhdhr_69887392,1.885258467,4.551153373,-2.665894906,1.710331885,Connors Lake,
nhdhr_120018832,1.882734819,2.963384136,-1.080649317,1.532227994,Deer Lake,
nhdhr_70330419,1.881144314,2.002292023,-0.121147709,2.099110529,Lac Vieux Desert,
nhdhr_167258139,1.880346628,1.474597632,0.405748996,1.596556309,Eighth Crow Wing Lake,
nhdhr_120019727,1.878542969,5.018948015,-3.140405046,1.215420333,Lake Mary,
nhdhr_120020350,1.877914482,4.803005531,-2.925091049,1.620341726,Sand Lake,
nhdhr_120020359,1.877589544,5.169066683,-3.291477139,2.185595462,Barker Lake,
nhdhr_120018155,1.875951617,2.692261548,-0.8163099314,1.832535009,Shields Lake,
nhdhr_106373896,1.874793207,1.467410763,0.4073824436,2.638913381,Beatrice Lake,
nhdhr_144272084,1.872243886,2.826846467,-0.9546025809,3.977952801,Lake Faulkton,
nhdhr_91692315,1.87067549,4.906059891,-3.035384401,2.191040203,Colby Lake,
nhdhr_32671214,1.870539158,5.057867332,-3.187328174,1.468752598,Reeds Lake,
nhdhr_120018301,1.868919693,2.492170722,-0.6232510295,1.865541004,Hay Lake,
nhdhr_123271174,1.868827216,3.350982281,-1.482155065,1.914030333,Falk Lake,
nhdhr_117649591,1.868630433,2.733636381,-0.8650059479,1.082628621,Corabelle Lake,
nhdhr_121857622,1.868084666,1.958238999,-0.09015433394,1.562968816,Higgins Lake,
nhdhr_167258153,1.86746843,1.808976838,0.05849159194,1.983681939,Lower Bottle Lake,
nhdhr_120019215,1.866335194,2.583882015,-0.7175468209,2.497321515,Little Long Lake,
nhdhr_34121965,1.866294454,2.520261186,-0.6539667322,1.445216695,Lochness Lake,
nhdhr_34127844,1.865094445,3.680834927,-1.815740482,1.109620116,Lake Josephine,
nhdhr_91595755,1.865026426,3.125627981,-1.260601555,1.475771982,Holland Lake,
nhdhr_120020969,1.86459813,6.286860751,-4.422262621,2.634414985,Big Rice Lake,
nhdhr_120019774,1.863934347,4.449649847,-2.585715499,1.114920424,Eden Lake,
nhdhr_120018516,1.86327622,1.364226413,0.4990498065,1.083284829,Murphy Lake,
nhdhr_91596605,1.859589255,4.694505398,-2.834916143,2.252658244,Pike Lake,
nhdhr_120020296,1.855905526,3.70707302,-1.851167494,1.424163735,Pioneer Lake,
nhdhr_45726246,1.855776547,3.943405529,-2.087628982,1.615700863,Nixon Lake,
nhdhr_69883868,1.853926404,2.088516598,-0.2345901941,2.049766837,North Turtle Lake,
nhdhr_45721852,1.853653167,3.965112516,-2.111459348,1.703894344,Diann Lake,
nhdhr_117649979,1.85290345,3.735515078,-1.882611628,1.558644767,Timber Lake,
nhdhr_151951149,1.851706486,1.460134761,0.391571725,3.603827457,Tainter Lake,
nhdhr_155445160,1.851319364,3.2219597,-1.370640336,3.343434859,Park Lake,
nhdhr_120019566,1.847231527,2.559363408,-0.7121318812,2.374608671,Three Island Lake,
nhdhr_123272530,1.846642297,2.471393437,-0.6247511405,1.26652848,First Lake,
nhdhr_120019319,1.846621327,3.438061313,-1.591439986,1.265989138,Florence Lake,
nhdhr_70336079,1.846456423,2.606719829,-0.7602634054,2.783175872,Squash Lake,
nhdhr_120018034,1.84611111,3.32393017,-1.477819061,2.060521375,Pine Tree Lake,
nhdhr_82552718,1.844912185,3.0921103,-1.247198115,2.272467745,Long Lake,
nhdhr_120019555,1.843705065,3.692498075,-1.84879301,1.909186402,Beltrami Lake,
nhdhr_120019001,1.842768877,1.472016213,0.3707526646,1.41084149,Upper Trelipe Lake,
nhdhr_120019881,1.842524636,2.767338108,-0.9248134723,1.595158694,Lows Lake,
nhdhr_159101724,1.840976995,1.611981449,0.2289955459,1.635521445,Pickerel Lake,
nhdhr_86278383,1.840038168,3.528989741,-1.688951573,1.491692007,East Silent Lake,
nhdhr_105567868,1.838660438,2.50391093,-0.6652504918,1.262905385,Lower Red Lake,
nhdhr_70331499,1.838348598,3.774831546,-1.936482947,2.938399034,Plum Lake,
nhdhr_75652829,1.837086227,1.724031347,0.1130548802,1.407792891,White Lake,
nhdhr_120018304,1.836279962,1.643819417,0.192460545,1.102731598,Deep Portage Lake,
nhdhr_47721247,1.835613748,1.718472341,0.1171414062,1.720705651,LaSalle Lake,
nhdhr_59749825,1.834700284,3.316185636,-1.481485352,1.203678687,Sebie Lake,
nhdhr_{5CEE632F-8A6E-4EC2-883C-360C6F38F0B8},1.83284581,4.329538308,-2.496692498,2.868476476,,
nhdhr_121859037,1.832761507,2.090159095,-0.2573975876,1.249401864,Wells Lake,
nhdhr_107070310,1.831663936,1.659932727,0.1717312093,1.236560692,,
nhdhr_120019649,1.828290339,1.812469079,0.01582125985,1.389481257,Lake Calhoun,
nhdhr_{B6948BB0-CB6E-4696-AA12-D5533495FBB3},1.826705629,5.845073728,-4.0183681,1.608508481,Lake Cornelia,
nhdhr_120020043,1.826359365,2.124045837,-0.2976864723,1.503081857,Stalker Lake,
nhdhr_37648749,1.825710409,3.742986901,-1.917276493,1.630821218,Lee Lake,
nhdhr_120020465,1.825163733,1.945558186,-0.1203944529,1.307686193,Comstock Lake,
nhdhr_69547201,1.825031411,2.087650792,-0.2626193812,3.611009283,Spooner Lake,
nhdhr_81632591,1.823808686,1.921305255,-0.09749656824,2.659731492,Borden Lake,
nhdhr_69886562,1.822672206,3.126982918,-1.304310712,2.551524792,White Sand Lake,
nhdhr_45728350,1.822386719,3.229144621,-1.406757901,1.373832242,Kreighle Lake,
nhdhr_120018364,1.819932537,5.286364172,-3.466431635,1.234893815,Eagle Lake,
nhdhr_37648599,1.818245792,4.719477995,-2.901232203,1.273188592,Keller Lake,
nhdhr_143250648,1.818043487,2.73096922,-0.9129257327,3.588928957,Whitewater Lake 70,
nhdhr_166868535,1.81690045,2.284922844,-0.4680223938,2.13476366,Big Lake,
nhdhr_120018476,1.81688275,2.233057149,-0.4161743982,1.841343678,Howe Lake,
nhdhr_146646317,1.816373763,3.42620336,-1.609829597,3.618503676,Lakeville Lake,
nhdhr_120020150,1.81595951,1.996920727,-0.1809612164,1.958178171,Spring Lake,
nhdhr_120019880,1.815746794,2.112036325,-0.2962895308,1.463830595,Lake Mary,
nhdhr_91594375,1.81562686,3.524082929,-1.708456069,1.565584396,,
nhdhr_113471457,1.813195807,2.542958542,-0.729762735,1.699900111,Hubbard Lake,
nhdhr_120019701,1.813099827,3.844203712,-2.031103885,1.324146891,Crawford Lake,
nhdhr_166867897,1.812698917,2.272558588,-0.4598596707,1.38829226,Lake Ada,
nhdhr_121623871,1.812283145,2.965540244,-1.153257098,2.135227044,Lake Geneva,
nhdhr_166867642,1.812176408,2.071428681,-0.2592522729,3.028506217,Crooked Lake,
nhdhr_45366217,1.81206254,3.465883066,-1.653820526,1.338209421,,
nhdhr_120018763,1.81170819,4.249536235,-2.437828045,1.770655734,Lake Hassel,
nhdhr_120020133,1.811398972,4.697880532,-2.88648156,1.651177676,Cloquet Lake,
nhdhr_120020319,1.811303873,3.482201235,-1.670897362,3.139238671,Chisago Lake,
nhdhr_87817949,1.807769037,2.291271672,-0.4835026348,1.560252158,Kane Lake,
nhdhr_120018959,1.806853895,1.499870711,0.3069831848,1.441607608,Little Sand Lake,
nhdhr_120020593,1.80648879,3.044613324,-1.238124534,6.389650069,Brule Lake,
nhdhr_120018756,1.806096843,1.747929272,0.05816757073,2.450782138,Lake Johanna,
nhdhr_155637595,1.805224111,1.624119791,0.18110432,1.242167145,Birch Lake,
nhdhr_120020976,1.803842196,1.828498727,-0.02465653114,1.451726024,Ball Bluff Lake,
nhdhr_120018057,1.803427533,5.976009143,-4.17258161,1.724175686,Jubert Lake,
nhdhr_120017986,1.802295184,4.760639491,-2.958344306,1.284963095,Sandy Lake,
nhdhr_120018725,1.801170976,2.106703774,-0.3055327975,1.683342132,Pelican Lake,
nhdhr_76156475,1.79841103,3.56456401,-1.76615298,2.051097299,Lake Noquebay,
nhdhr_69887058,1.798158637,1.709845803,0.08831283424,2.898499709,Butternut Lake,
nhdhr_120018925,1.797594112,2.347476714,-0.5498826026,1.50686833,Portage Lake,
nhdhr_129223861,1.795592142,3.949610703,-2.15401856,1.340554954,Platte Lake,
nhdhr_59720653,1.793774293,1.631513816,0.1622604768,1.179271967,Sanborn Lake,
nhdhr_83826087,1.792420914,3.782489021,-1.990068107,1.651337094,Spectacle Lake,
nhdhr_120018091,1.790973389,3.469158594,-1.678185205,1.620641398,Long Lake,
nhdhr_45729286,1.79041485,2.011754247,-0.2213393969,1.264932107,Kraemer Lake,
nhdhr_120019381,1.789840268,2.78696775,-0.9971274818,2.438489545,Black Duck Lake,
nhdhr_146646951,1.788830169,3.135857088,-1.347026919,3.787864588,Maceday Lake,
nhdhr_118874817,1.788002642,1.398561061,0.3894415808,2.554536374,Fox Lake,
nhdhr_59745585,1.786717365,2.834515518,-1.047798153,1.698785076,Stark Lake,
nhdhr_82818876,1.786383783,0.8397618915,0.9466218917,1.142681305,Silver Lake,
nhdhr_80994415,1.786381728,3.787699032,-2.001317304,7.835712265,Sea Gull Lake,
nhdhr_{E7E928FD-5D66-4B1E-8276-87C708CA2842},1.785979637,3.812977202,-2.026997564,2.391003129,Alimagnet Lake,
nhdhr_37648931,1.784987528,3.156995357,-1.37200783,1.743695026,,
nhdhr_155443955,1.784858899,3.880292712,-2.095433812,3.537386018,Lake Montello,
nhdhr_91597015,1.782019891,3.894982723,-2.112962832,2.340097625,Murphy Lake,
nhdhr_120019858,1.78021094,3.562305704,-1.782094763,2.616212402,Somers Lake,
nhdhr_121629875,1.778766272,3.57298709,-1.794220817,3.215329909,Albert Lea Lake,
nhdhr_59748497,1.778211849,1.597049518,0.1811623313,1.473722323,Hardy Lake,
nhdhr_114540785,1.777901257,4.933687439,-3.155786182,2.293188777,Esther Lake,
nhdhr_86367839,1.777702365,2.984195771,-1.206493407,1.53619203,Signalness Lake,
nhdhr_120018098,1.777041262,3.720837656,-1.943796394,1.297178295,Battle Creek Lake,
nhdhr_120020829,1.776957208,3.853773632,-2.076816424,1.194256511,Lake Hubert,
nhdhr_86368699,1.776774379,5.021656035,-3.244881655,1.316345455,Scandinavian Lake,
nhdhr_74926457,1.775302583,3.742490541,-1.967187958,2.564953622,Lac Courte Oreilles,
nhdhr_120020961,1.772480145,1.589124056,0.1833560891,1.24182669,Little Split Hand Lake,
nhdhr_151949269,1.771968325,2.623290672,-0.851322347,2.580740334,Kirby Lake,
nhdhr_45363451,1.769119581,5.216307826,-3.447188245,1.154210557,Richardson Lake,
nhdhr_45362451,1.767592693,6.323226733,-4.55563404,1.453499112,Granite Lake,
nhdhr_69886630,1.766458131,1.715149433,0.05130869859,2.140529312,Mann Lake,
nhdhr_105567402,1.765460575,2.10508975,-0.3396291752,1.276366417,Upper Red Lake,
nhdhr_68838369,1.763838875,2.208476423,-0.4446375485,1.518796988,Munger Lake,
nhdhr_59747837,1.762881196,3.274479667,-1.511598471,2.059725978,Clearwater Lake,
nhdhr_120020630,1.760831002,4.212811273,-2.451980271,1.96651187,Little Cascade Lake,
nhdhr_34127918,1.760183141,5.067975981,-3.30779284,1.222825354,Little Lake Johanna,
nhdhr_120020357,1.76017073,4.115832884,-2.355662153,1.606409437,Staples Lake,
nhdhr_0b5e30c9-8c3f-401b-9931-91ac59b2662a,1.756525297,2.562850843,-0.8063255457,4.350028046,Garden Lake,
nhdhr_120019929,1.755921297,1.703650613,0.05227068456,1.662675361,Little Pelican Lake,
nhdhr_109981506,1.755900176,4.970856971,-3.214956795,2.080803461,Paddock Lake,
nhdhr_120020779,1.75559707,2.525680152,-0.7700830815,2.944902566,Long Lake,
nhdhr_120019916,1.753879901,3.722942878,-1.969062977,2.389283813,Duck Lake,
nhdhr_120020352,1.753737376,4.244213375,-2.490475999,1.742682865,Long Lake,
nhdhr_59805097,1.751935485,1.460926164,0.291009321,2.111291427,Island Lake,
nhdhr_45337659,1.751551185,3.742096969,-1.990545784,1.257892623,Spurzem Lake,
nhdhr_120020370,1.750599457,3.529511065,-1.778911608,1.665288924,Big Carnelian Lake,
nhdhr_120019508,1.75000733,1.449541223,0.3004661072,3.263701537,Bad Medicine Lake,
nhdhr_120020135,1.746655055,2.790712424,-1.044057369,2.172033746,Sullivan Lake,
nhdhr_87818161,1.746036607,1.35671546,0.3893211471,1.687075986,Thomas Lake,
nhdhr_120018267,1.745495459,4.53724209,-2.791746631,1.335121717,Clear Lake,
nhdhr_120020168,1.744733069,1.313742098,0.430990971,1.415279729,Grand Lake,
nhdhr_120020685,1.74436972,3.637384338,-1.893014617,1.605091139,South Silver Lake,
nhdhr_122551004,1.744145158,2.166950085,-0.4228049275,3.628104418,Lac Qui Parle,
nhdhr_120020364,1.743200371,5.306212368,-3.563011997,1.520122411,East Boot Lake,
nhdhr_114540013,1.74120123,2.460497592,-0.7192963626,2.340630871,Aspen Lake,
nhdhr_120018154,1.740581883,2.434187111,-0.693605228,2.288253379,Circle Lake,
nhdhr_120018029,1.739822746,4.894683567,-3.15486082,1.243422798,Wilkinson Lake,
nhdhr_106373218,1.739569528,1.660837147,0.07873238108,1.188625134,Crum Lake,
nhdhr_107072918,1.739025234,3.621928801,-1.882903567,1.920376934,Murphy Lake,
nhdhr_34130962,1.737611341,2.144730017,-0.4071186764,1.274067987,Hannan Lake,
nhdhr_80005887,1.737549933,2.206004244,-0.4684543109,1.348734726,Loon Lake,
nhdhr_167256796,1.73648642,2.384387172,-0.647900752,3.89991634,Becker Lake,
nhdhr_120020691,1.735950398,4.107143,-2.371192602,1.491597572,Hall Lake,
nhdhr_151870593,1.735458747,2.022439725,-0.2869809784,1.259095734,Derby Lake,
nhdhr_105954731,1.734114653,5.115329217,-3.381214564,3.410835181,Eagles Nest Lake Number Three,
nhdhr_120018027,1.733539785,3.513354241,-1.779814456,1.219990097,Laddie Lake,
nhdhr_120018327,1.73183944,1.976335418,-0.244495978,3.91390199,Fish Lake,
nhdhr_139259941,1.730344611,6.480993016,-4.750648405,2.110847234,Long Lake,
nhdhr_47719159,1.729881744,2.045560999,-0.3156792551,2.833733638,Deer Lake,
nhdhr_80994915,1.72960955,1.481183287,0.2484262633,3.079180652,Loon Lake,
nhdhr_47485455,1.729519542,2.612162306,-0.8826427642,1.722100275,Spring Lake,
nhdhr_117650051,1.725210755,1.09421202,0.630998735,1.123472031,West Graham Lake,
nhdhr_123272473,1.725167255,3.23097577,-1.505808516,1.672078156,Minnow Lake,
nhdhr_82553244,1.725074247,5.670352238,-3.945277991,5.406916809,Spitzer Lake,
nhdhr_111727059,1.724480571,4.249540112,-2.525059541,2.636069003,Lake Nebagamon,
nhdhr_120019934,1.724435878,2.217358214,-0.4929223356,1.47951954,Waukenabo Lake,
nhdhr_120018989,1.72420831,3.104807351,-1.380599041,3.320999471,Long Lake,
nhdhr_120020142,1.724025343,2.927948158,-1.203922816,1.844569688,Bear Lake,
nhdhr_152707902,1.722762637,1.825828278,-0.1030656412,1.456044275,Reeds Lake,
nhdhr_120019996,1.722393626,2.917702688,-1.195309063,1.815387384,Lower Long Lake,
nhdhr_45363937,1.721052355,2.588944543,-0.8678921879,1.11533208,,
nhdhr_143248962,1.720091403,2.110940841,-0.3908494387,2.461208688,Lake Keesus,
nhdhr_143249522,1.720085622,2.426424561,-0.7063389392,1.719737206,Golden Lake,
nhdhr_91594405,1.71931578,2.133977067,-0.4146612875,1.546153792,,
nhdhr_120019572,1.719208268,2.528109658,-0.8089013903,1.865061701,Little Turtle Lake,
nhdhr_86276245,1.715947678,1.70489231,0.01105536838,1.487449344,Sauers Lake,
nhdhr_120019409,1.71372388,2.01311805,-0.2993941702,1.243384744,Perch Lake,
nhdhr_70333881,1.712036216,1.791440918,-0.07940470129,2.581717718,Lake Seventeen,
nhdhr_81004193,1.711717785,3.692388917,-1.980671132,2.214216542,McDougal Lake,
nhdhr_120018702,1.711627526,2.91194423,-1.200316704,2.92977707,Red Rock Lake,
nhdhr_121623273,1.71074969,4.46664713,-2.755897439,6.87461627,Tichigan and Buena Lakes 359,
nhdhr_59750419,1.709877483,1.358402221,0.3514752614,1.055535217,Round Lake,
nhdhr_59745649,1.709818493,2.271905094,-0.562086601,1.613371006,French Lake,
nhdhr_120019455,1.709799692,3.966709082,-2.256909391,3.558780892,Stump Lake,
nhdhr_76155937,1.70803787,2.086008521,-0.3779706509,1.161821725,Cloud Lake,
nhdhr_120019776,1.707205026,1.850524321,-0.1433192946,1.614955006,Peavy Lake,
nhdhr_120019841,1.706423937,1.746146291,-0.03972235457,3.357645938,Orono Lake,
nhdhr_123271729,1.706233826,2.598728002,-0.8924941758,3.524060396,Maple Lake,
nhdhr_120019328,1.704902593,5.454835927,-3.749933334,2.544574908,Blue Lake,
nhdhr_117650417,1.704830453,1.900251686,-0.1954212332,1.349805662,Lake Flaherty,
nhdhr_91594761,1.704134513,3.871116176,-2.166981663,1.399385764,Lake Bavaria,
nhdhr_34130157,1.70276101,3.894586345,-2.191825335,1.348699173,Beaver Lake,
nhdhr_59804401,1.702183622,1.750528993,-0.04834537081,2.484722972,Boot Lake,
nhdhr_125125821,1.70129054,3.660438831,-1.959148291,3.098476632,Wilmarth Lake,
nhdhr_120018527,1.700477159,2.337006021,-0.6365288618,2.352121408,,
nhdhr_86366027,1.700116195,3.798807659,-2.098691464,2.197738364,Maple Lake,
nhdhr_82958011,1.70006248,1.867821333,-0.1677588533,1.460604048,Tyson Lake,
nhdhr_120019424,1.699811223,2.293864442,-0.5940532194,2.098950426,Eagle Lake,
nhdhr_120018999,1.698688361,3.217943807,-1.519255446,1.581799042,Laura Lake,
nhdhr_75473159,1.698532368,2.176084804,-0.4775524357,1.643492621,Keyes Lake,
nhdhr_120020198,1.697793722,3.06747206,-1.369678337,2.177927501,Goose Lake,
nhdhr_91691293,1.697736302,5.336397351,-3.638661049,2.107775092,McDonald Lake,
nhdhr_120020681,1.694942869,4.376626261,-2.681683392,2.040286454,South Heron Lake,
nhdhr_121544067,1.69451934,1.698309319,-0.003789978923,1.658379069,Little Sugar Bush Lake,
nhdhr_91692247,1.694202196,3.730541674,-2.036339479,1.524709538,Powers Lake,
nhdhr_120020466,1.694111487,2.287295396,-0.5931839092,1.662430905,Dinham Lake,
nhdhr_59805399,1.693541067,1.267557489,0.4259835785,2.163197384,Two Inlets Lake,
nhdhr_120020479,1.693501983,2.822889884,-1.129387901,1.643476647,Maple Leaf Lake,
nhdhr_91691625,1.692367013,1.515872367,0.1764946456,4.478830243,Lake Mallalieu,
nhdhr_34128217,1.692284548,3.742175069,-2.04989052,1.130473491,Round Lake,
nhdhr_120020973,1.691926459,2.143813792,-0.4518873333,3.233154854,Thunder Lake,
nhdhr_47705177,1.691558895,2.070051766,-0.3784928715,1.562658604,Benjamin Lake,
nhdhr_120020163,1.691552057,5.202770855,-3.511218798,5.383905148,Fish Lake Reservoir,
nhdhr_120019016,1.69120155,2.022812609,-0.3316110591,2.334027979,Tenmile Lake,
nhdhr_83947098,1.688763432,3.641144199,-1.952380767,2.011757547,Mountain Lake,
nhdhr_149285986,1.688540624,1.421230751,0.2673098735,1.300545782,Walled Lake,
nhdhr_75651507,1.687818649,2.97369525,-1.285876602,2.459845057,Lake Lucerne,
nhdhr_120018939,1.686924904,1.705788486,-0.01886358246,1.428739442,Steamboat Lake,
nhdhr_120019491,1.685961152,2.372108024,-0.6861468717,1.402162932,Lake George,
nhdhr_139260712,1.68534421,2.616870344,-0.9315261333,1.580758007,Wolf Lake,
nhdhr_59747807,1.68344977,3.993441032,-2.309991262,2.308722488,Farm Island Lake,
nhdhr_34124227,1.683149264,3.588665884,-1.90551662,1.50362384,Deep Lake,
nhdhr_80004111,1.68296359,3.851253624,-2.168290033,2.579104986,Swan Lake,
nhdhr_121841357,1.681913109,1.230300113,0.4516129958,1.228471758,Tilde Lake,
nhdhr_91595917,1.679355823,3.049153488,-1.369797665,1.99087518,O'Brien Lake,
nhdhr_120018941,1.678002782,1.458706781,0.2192960012,1.56724924,Garfield Lake,
nhdhr_120018561,1.674518662,1.643323036,0.03119562611,1.869672051,Lake Lida,
nhdhr_86275759,1.674281929,2.023324939,-0.34904301,1.244015634,Meadow Lake,
nhdhr_69545769,1.673476636,2.106530139,-0.4330535026,1.238370111,Razor Lake,
nhdhr_120018985,1.673113261,1.967011644,-0.2938983836,3.135674789,Three Island Lake,
nhdhr_120018771,1.672048576,2.356573038,-0.6845244614,2.928705992,Sunburg Lake,
nhdhr_91685465,1.669897864,5.336506318,-3.666608454,1.421749674,School Lake,
nhdhr_120020945,1.669341036,2.157921199,-0.4885801629,3.507301942,Prairie Lake,
nhdhr_58122921,1.669311823,3.734111824,-2.064800001,1.673610621,Horseshoe Lake,
nhdhr_82555046,1.669162946,3.658301709,-1.989138763,1.263300028,North Pomme de Terre Lake,
nhdhr_80004607,1.66915336,2.071702338,-0.4025489782,1.539937828,Shallow Lake,
nhdhr_120018742,1.668450775,2.155571731,-0.4871209559,1.759959045,Lake Emily,
nhdhr_45338127,1.668272138,2.175578311,-0.5073061732,1.701439795,Willie Lake,
nhdhr_120018123,1.668075962,3.815339379,-2.147263417,1.530144292,Sunfish Lake,
nhdhr_34124317,1.667631304,5.057601277,-3.389969972,1.682785396,Spring Lake,
nhdhr_120020087,1.665945537,2.656035253,-0.9900897154,1.683408982,Lake Hattie,
nhdhr_120018231,1.66589024,1.722105933,-0.0562156929,3.069673193,,
nhdhr_80994947,1.665358535,4.715502145,-3.05014361,2.374017224,Mayhew Lake,
nhdhr_120019920,1.663411544,2.229043338,-0.5656317948,1.165762841,Adney Lake,
nhdhr_34133744,1.663291334,4.087261941,-2.423970607,1.060447118,Carl Krey Lake,
nhdhr_120018716,1.66324002,3.187824934,-1.524584914,1.650575226,Lake Reno,
nhdhr_120020392,1.662250773,3.239808404,-1.577557631,1.579234508,Lake Olson,
nhdhr_86276079,1.661869371,1.155272643,0.506596728,1.477423747,Eagle Lake,
nhdhr_120020902,1.661639948,2.923813206,-1.262173258,1.481360225,Round Lake,
nhdhr_86272845,1.661383437,2.604295014,-0.942911577,2.405312633,Juggler Lake,
nhdhr_91595779,1.661018209,3.269264543,-1.608246334,1.466448338,McDonough Lake,
nhdhr_59805759,1.660729392,2.700603875,-1.039874483,1.288560598,Emma Lake,
nhdhr_166867860,1.659942703,4.001140544,-2.341197841,1.64600194,Big Trout Lake,
nhdhr_120018000,1.658613045,3.454070865,-1.795457819,1.886038161,Crooked Lake,
nhdhr_47707329,1.65716225,2.775020171,-1.117857921,1.47953668,North Twin Lake,
nhdhr_120018520,1.654064523,1.903571999,-0.2495074758,2.654720832,Little Pelican Lake,
nhdhr_34243470,1.653775347,2.781116555,-1.127341207,1.229762968,Clear Lake,
nhdhr_143249705,1.648467863,3.528315943,-1.87984808,2.129032716,Lake Wingra,
nhdhr_120018135,1.648383576,2.37909105,-0.7307074742,1.983351273,,
nhdhr_84624364,1.64556011,2.97853028,-1.33297017,1.465945702,Boise Lake,
nhdhr_122548488,1.644277628,2.583098932,-0.938821304,4.457940224,Big Stone Lake,
nhdhr_151949983,1.642285424,3.787389569,-2.145104145,1.70798608,Lower Turtle Lake,
nhdhr_45362907,1.640875901,3.763908944,-2.123033043,2.299931478,Green Mountain Lake,
